tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	averageRating	numVotes
tt0070078	movie	From Beyond the Grave	From Beyond the Grave	0	1974	\N	97	Drama,Fantasy,Horror	6.6	5740
tt0070130	movie	The Big Feast	La grande bouffe	0	1973	\N	130	Comedy,Drama	7.0	15621
tt0070155	movie	The Harder They Come	The Harder They Come	0	1972	\N	120	Crime,Drama,Music	6.9	7368
tt0070215	movie	My Name Is Nobody	Il mio nome è Nessuno	0	1973	\N	116	Comedy,Western	7.3	31209
tt0070233	movie	Ivan Vasilyevich Changes His Profession	Ivan Vasilevich menyaet professiyu	0	1973	\N	88	Adventure,Comedy,Sci-Fi	8.2	19715
tt0070239	movie	Jesus Christ Superstar	Jesus Christ Superstar	0	1973	\N	106	Drama,History,Musical	7.3	31751
tt0070290	movie	The Last Detail	The Last Detail	0	1973	\N	104	Comedy,Drama	7.5	30308
tt0070291	movie	The Last of Sheila	The Last of Sheila	0	1973	\N	120	Crime,Drama,Mystery	7.2	9662
tt0070294	movie	The Legend of Hell House	The Legend of Hell House	0	1973	\N	95	Horror	6.6	14864
tt0070328	movie	Live and Let Die	Live and Let Die	0	1973	\N	121	Action,Adventure,Thriller	6.7	120769
tt0070334	movie	The Long Goodbye	The Long Goodbye	0	1973	\N	112	Comedy,Crime,Drama	7.5	41799
tt0070351	movie	The MacKintosh Man	The MacKintosh Man	0	1973	\N	98	Thriller	6.3	5558
tt0070354	movie	Le Magnifique	Le magnifique	0	1973	\N	95	Action,Comedy,Fantasy	7.1	6821
tt0070355	movie	Magnum Force	Magnum Force	0	1973	\N	124	Action,Crime,Mystery	7.2	70150
tt0070359	movie	The Mother and the Whore	La maman et la putain	0	1973	\N	210	Drama,Romance	7.7	7406
tt0070379	movie	Mean Streets	Mean Streets	0	1973	\N	112	Crime,Drama,Thriller	7.2	125116
tt0070439	movie	Unbelievable Adventures of Italians in Russia	Neveroyatnye priklyucheniya italyantsev v Rossii	0	1974	\N	104	Adventure,Comedy,Crime	7.5	6744
tt0070460	movie	Day for Night	La nuit américaine	0	1973	\N	116	Comedy,Drama,Romance	8.0	25812
tt0070464	movie	O Lucky Man!	O Lucky Man!	0	1973	\N	178	Comedy,Drama,Fantasy	7.6	9121
tt0070468	movie	The Offence	The Offence	0	1973	\N	112	Crime,Drama,Thriller	6.9	8706
tt0070509	movie	The Paper Chase	The Paper Chase	0	1973	\N	113	Comedy,Drama	7.2	9139
tt0070510	movie	Paper Moon	Paper Moon	0	1973	\N	102	Comedy,Crime,Drama	8.1	55822
tt0070511	movie	Papillon	Papillon	0	1973	\N	151	Biography,Crime,Drama	8.0	143327
tt0070518	movie	Pat Garrett & Billy the Kid	Pat Garrett and Billy the Kid	0	1973	\N	122	Biography,Drama,Western	7.2	22597
tt0070531	movie	Phase IV	Phase IV	0	1974	\N	84	Horror,Sci-Fi,Thriller	6.4	10423
tt0070544	movie	Fantastic Planet	La planète sauvage	0	1973	\N	72	Animation,Sci-Fi	7.6	40479
tt0070608	movie	Robin Hood	Robin Hood	0	1973	\N	83	Adventure,Animation,Comedy	7.5	146285
tt0070628	movie	The Hourglass Sanatorium	Sanatorium pod Klepsydra	0	1973	\N	124	Drama,Fantasy,Horror	7.4	5647
tt0070640	movie	Save the Tiger	Save the Tiger	0	1973	\N	100	Drama	6.9	5915
tt0070643	movie	Scarecrow	Scarecrow	0	1973	\N	112	Drama	7.2	21265
tt0070653	movie	Scorpio	Scorpio	0	1973	\N	114	Action,Drama,Thriller	6.4	5858
tt0070666	movie	Serpico	Serpico	0	1973	\N	130	Biography,Crime,Drama	7.7	142760
tt0070672	movie	The Seven-Ups	The Seven-Ups	0	1973	\N	103	Action,Crime,Drama	6.8	7418
tt0070698	movie	Sisters	Sisters	0	1972	\N	93	Horror,Mystery,Thriller	6.8	22604
tt0070707	movie	Sleeper	Sleeper	0	1973	\N	89	Comedy,Sci-Fi	7.1	45934
tt0070723	movie	Soylent Green	Soylent Green	0	1973	\N	97	Crime,Mystery,Sci-Fi	7.0	73644
tt0070735	movie	The Sting	The Sting	0	1973	\N	129	Comedy,Crime,Drama	8.2	292873
tt0070791	movie	Theater of Blood	Theatre of Blood	0	1973	\N	104	Comedy,Drama,Horror	7.1	13081
tt0070825	movie	The Train Robbers	The Train Robbers	0	1973	\N	92	Action,Adventure,Western	6.4	7218
tt0070832	movie	Three Wishes for Cinderella	Tri orísky pro Popelku	0	1973	\N	88	Adventure,Drama,Family	7.6	12812
tt0070842	movie	Turkish Delight	Turks fruit	0	1973	\N	108	Drama,Romance	7.1	12448
tt0070849	movie	Last Tango in Paris	Ultimo tango a Parigi	0	1972	\N	129	Drama,Romance	6.8	61355
tt0070861	movie	Only Old Men Are Going to Battle	V boy idut odni 'stariki'	0	1974	\N	92	Comedy,Drama,War	8.2	6193
tt0070868	movie	The Vault of Horror	The Vault of Horror	0	1973	\N	87	Horror,Thriller	6.5	6733
tt0070895	movie	Walking Tall	Walking Tall	0	1973	\N	125	Action,Biography,Crime	6.9	7276
tt0070903	movie	The Way We Were	The Way We Were	0	1973	\N	118	Drama,Romance	7.0	29082
tt0070909	movie	Westworld	Westworld	0	1973	\N	88	Action,Drama,Sci-Fi	6.9	65667
tt0070915	movie	White Lightning	White Lightning	0	1973	\N	101	Action,Crime,Drama	6.4	6448
tt0070917	movie	The Wicker Man	The Wicker Man	0	1973	\N	88	Horror,Mystery,Thriller	7.5	101546
tt0070959	movie	State of Siege	État de siège	0	1972	\N	120	Crime,Drama,Mystery	7.7	6509
tt0071115	movie	Alice Doesn't Live Here Anymore	Alice Doesn't Live Here Anymore	0	1974	\N	112	Drama,Romance	7.3	28917
tt0071129	movie	Amarcord	Amarcord	0	1973	\N	123	Comedy,Drama	7.8	50277
tt0071141	movie	Ali: Fear Eats the Soul	Angst essen Seele auf	0	1974	\N	93	Drama,Romance	8.0	25322
tt0071203	movie	Belladonna of Sadness	Kanashimi no Beradonna	0	1973	\N	86	Animation,Drama,Fantasy	7.3	8845
tt0071206	movie	Benji	Benji	0	1974	\N	86	Adventure,Family,Romance	6.1	5427
tt0071222	movie	Black Christmas	Black Christmas	0	1974	\N	98	Horror,Mystery,Thriller	7.1	53371
tt0071230	movie	Blazing Saddles	Blazing Saddles	0	1974	\N	93	Comedy,Western	7.7	160272
tt0071233	movie	Blood for Dracula	Sangue per Dracula	0	1974	\N	106	Horror	6.1	7181
tt0071249	movie	Bring Me the Head of Alfredo Garcia	Bring Me the Head of Alfredo Garcia	0	1974	\N	112	Action,Crime,Drama	7.4	22732
tt0071269	movie	California Split	California Split	0	1974	\N	108	Comedy,Drama	7.1	9034
tt0071275	movie	Kidnapped	Cani arrabbiati	0	1974	\N	96	Crime,Drama,Thriller	7.4	5703
tt0071276	movie	Captain Kronos: Vampire Hunter	Captain Kronos: Vampire Hunter	0	1974	\N	91	Adventure,Horror,Mystery	6.4	6122
tt0071315	movie	Chinatown	Chinatown	0	1974	\N	130	Drama,Mystery,Thriller	8.1	368866
tt0071360	movie	The Conversation	The Conversation	0	1974	\N	113	Drama,Mystery,Thriller	7.7	132832
tt0071381	movie	Celine and Julie Go Boating	Céline et Julie vont en bateau : Phantom Ladies Over Paris	0	1974	\N	193	Comedy,Drama,Fantasy	7.2	6846
tt0071396	movie	Messiah of Evil	Messiah of Evil	0	1974	\N	90	Horror	6.3	7111
tt0071402	movie	Death Wish	Death Wish	0	1974	\N	93	Action,Crime,Drama	6.9	46696
tt0071408	movie	Deranged	Deranged	0	1974	\N	84	Drama,Horror,Thriller	6.3	6163
tt0071411	movie	Dersu Uzala	Dersu Uzala	0	1975	\N	142	Adventure,Biography,Drama	8.2	35449
tt0071424	movie	Dirty Mary Crazy Larry	Dirty Mary Crazy Larry	0	1974	\N	93	Action,Crime,Thriller	6.6	8329
tt0071431	movie	Let Sleeping Corpses Lie	No profanar el sueño de los muertos	0	1974	\N	95	Drama,Horror,Sci-Fi	6.7	10002
tt0071486	movie	White Collar Blues	Fantozzi	0	1975	\N	108	Comedy	7.8	7609
tt0071487	movie	The Phantom of Liberty	Le fantôme de la liberté	0	1974	\N	104	Comedy	7.7	18160
tt0071502	movie	Arabian Nights	Il fiore delle mille e una notte	0	1974	\N	130	Comedy,Drama,Fantasy	6.6	9637
tt0071517	movie	Foxy Brown	Foxy Brown	0	1974	\N	92	Action,Crime,Thriller	6.5	13535
tt0071524	movie	The Front Page	The Front Page	0	1974	\N	105	Comedy,Drama,Romance	7.3	16183
tt0071532	movie	The Gambler	The Gambler	0	1974	\N	111	Crime,Drama	7.1	6963
tt0071562	movie	The Godfather Part II	The Godfather Part II	0	1974	\N	202	Crime,Drama	9.0	1448105
tt0071565	movie	Godzilla vs. Mechagodzilla	Gojira tai Mekagojira	0	1974	\N	84	Action,Family,Fantasy	6.2	8615
tt0071569	movie	The Golden Voyage of Sinbad	The Golden Voyage of Sinbad	0	1973	\N	105	Action,Adventure,Fantasy	6.8	11362
tt0071571	movie	Gone in 60 Seconds	Gone in 60 Seconds	0	1974	\N	98	Action,Crime,Drama	6.3	10459
tt0071577	movie	The Great Gatsby	The Great Gatsby	0	1974	\N	144	Drama,Romance	6.4	27913
tt0071585	movie	Conversation Piece	Gruppo di famiglia in un interno	0	1974	\N	121	Drama,Romance	7.3	5545
tt0071598	movie	Harry and Tonto	Harry and Tonto	0	1974	\N	115	Adventure,Comedy,Drama	7.3	6592
tt0071604	movie	Hearts and Minds	Hearts and Minds	0	1974	\N	112	Documentary,History,War	8.2	6469
tt0071615	movie	The Holy Mountain	La montaña sagrada	0	1973	\N	114	Adventure,Drama,Fantasy	7.7	51040
tt0071691	movie	The Enigma of Kaspar Hauser	Jeder für sich und Gott gegen alle	0	1974	\N	110	Biography,Drama,History	7.7	19744
tt0071706	movie	Juggernaut	Juggernaut	0	1974	\N	109	Action,Drama,Thriller	6.6	7080
tt0071733	movie	Lacombe, Lucien	Lacombe Lucien	0	1974	\N	138	Drama,War	7.6	8187
tt0071746	movie	Lenny	Lenny	0	1974	\N	111	Biography,Drama	7.5	18789
tt0071771	movie	The Longest Yard	The Longest Yard	0	1974	\N	121	Comedy,Crime,Drama	7.1	22588
tt0071807	movie	The Man with the Golden Gun	The Man with the Golden Gun	0	1974	\N	125	Action,Adventure,Thriller	6.7	118086
tt0071824	movie	McQ	McQ	0	1974	\N	111	Action,Crime,Drama	6.2	6345
tt0071853	movie	Monty Python and the Holy Grail	Monty Python and the Holy Grail	0	1975	\N	91	Adventure,Comedy,Fantasy	8.2	592874
tt0071866	movie	Mr. Majestyk	Mr. Majestyk	0	1974	\N	103	Action,Crime,Drama	6.7	10994
tt0071877	movie	Murder on the Orient Express	Murder on the Orient Express	0	1974	\N	128	Crime,Drama,Mystery	7.2	72699
tt0071910	movie	The Night Porter	Il portiere di notte	0	1974	\N	118	Drama	6.6	15915
tt0071935	movie	The Odessa File	The ODESSA File	0	1974	\N	130	Drama,Thriller	7.0	12974
tt0071960	movie	The Outfit	The Outfit	0	1973	\N	103	Crime,Drama,Thriller	7.0	5810
tt0071970	movie	The Parallax View	The Parallax View	0	1974	\N	102	Drama,Mystery,Thriller	7.1	23457
tt0071994	movie	Phantom of the Paradise	Phantom of the Paradise	0	1974	\N	91	Comedy,Drama,Fantasy	7.3	24791
tt0072012	movie	Turn the Other Cheek	Porgi l'altra guancia	0	1974	\N	89	Action,Adventure,Comedy	6.3	5277
tt0072037	movie	Scent of a Woman	Profumo di donna	0	1974	\N	103	Comedy,Drama	7.5	5543
tt0072081	movie	The Return of the Pink Panther	The Return of the Pink Panther	0	1975	\N	113	Comedy,Crime,Mystery	7.0	31516
tt0072226	movie	The Sugarland Express	The Sugarland Express	0	1974	\N	110	Crime,Drama	6.7	21349
tt0072251	movie	The Taking of Pelham One Two Three	The Taking of Pelham One Two Three	0	1974	\N	104	Action,Crime,Thriller	7.6	39573
tt0072271	movie	The Texas Chain Saw Massacre	The Texas Chain Saw Massacre	0	1974	\N	83	Horror	7.4	201866
tt0072272	movie	That's Entertainment!	That's Entertainment!	0	1974	\N	135	Documentary,Family,Musical	7.8	5602
tt0072274	movie	Thieves Like Us	Thieves Like Us	0	1974	\N	123	Crime,Drama,Romance	6.9	5555
tt0072281	movie	The Three Musketeers	The Three Musketeers	0	1973	\N	106	Action,Adventure,Romance	7.1	21359
tt0072285	movie	Thriller: A Cruel Picture	Thriller - En grym film	0	1973	\N	104	Action,Crime,Drama	6.4	9178
tt0072288	movie	Thunderbolt and Lightfoot	Thunderbolt and Lightfoot	0	1974	\N	115	Action,Comedy,Crime	7.0	31443
tt0072308	movie	The Towering Inferno	The Towering Inferno	0	1974	\N	165	Action,Drama,Thriller	7.0	50991
tt0072353	movie	Going Places	Les valseuses	0	1974	\N	117	Action,Comedy,Crime	7.1	10515
tt0072417	movie	A Woman Under the Influence	A Woman Under the Influence	0	1974	\N	155	Drama,Romance	8.0	31819
tt0072431	movie	Young Frankenstein	Young Frankenstein	0	1974	\N	106	Comedy	8.0	176832
tt0072443	movie	Mirror	Zerkalo	0	1975	\N	107	Biography,Drama	7.9	55806
tt0072608	movie	The Adventure of Sherlock Holmes' Smarter Brother	The Adventure of Sherlock Holmes' Smarter Brother	0	1975	\N	91	Comedy,Crime,Mystery	6.0	7686
tt0072613	movie	Afonya	Afonya	0	1975	\N	92	Comedy,Drama,Romance	7.7	5403
tt0072637	movie	Amici miei	Amici miei	0	1975	\N	140	Comedy,Drama	7.9	8436
tt0072653	movie	The Apple Dumpling Gang	The Apple Dumpling Gang	0	1975	\N	100	Comedy,Family,Western	6.4	6988
tt0072684	movie	Barry Lyndon	Barry Lyndon	0	1975	\N	185	Adventure,Drama,War	8.1	196861
tt0072705	movie	Bite the Bullet	Bite the Bullet	0	1975	\N	132	Action,Adventure,Drama	6.6	6358
tt0072709	movie	Black Moon	Black Moon	0	1975	\N	100	Fantasy,Horror,Mystery	6.1	6486
tt0072730	movie	A Boy and His Dog	A Boy and His Dog	0	1975	\N	91	Comedy,Drama,Sci-Fi	6.4	20377
tt0072732	movie	Brannigan	Brannigan	0	1975	\N	111	Action,Comedy,Crime	6.1	6949
tt0072735	movie	Breakheart Pass	Breakheart Pass	0	1975	\N	95	Drama,Mystery,Western	6.7	9890
tt0072783	movie	Chupke Chupke	Chupke Chupke	0	1975	\N	146	Comedy,Drama,Romance	8.3	13679
tt0072820	movie	Cooley High	Cooley High	0	1975	\N	107	Comedy,Drama,Romance	7.1	5996
tt0072848	movie	The Day of the Locust	The Day of the Locust	0	1975	\N	144	Drama,Thriller	6.9	6799
tt0072856	movie	Death Race 2000	Death Race 2000	0	1975	\N	80	Action,Comedy,Sci-Fi	6.2	33014
tt0072860	movie	Deewaar	Deewaar	0	1975	\N	174	Action,Crime,Drama	8.0	12567
tt0072890	movie	Dog Day Afternoon	Dog Day Afternoon	0	1975	\N	125	Biography,Crime,Drama	8.0	284674
tt0072901	movie	The Twelve Tasks of Asterix	Les 12 travaux d'Astérix	0	1976	\N	82	Adventure,Animation,Comedy	7.7	20580
tt0072912	movie	The Drowning Pool	The Drowning Pool	0	1975	\N	108	Crime,Drama,Mystery	6.5	6756
tt0072913	movie	Master of the Flying Guillotine	Du bi quan wang da po xue di zi	0	1976	\N	81	Action,Drama,Fantasy	7.3	5064
tt0072926	movie	The Eiger Sanction	The Eiger Sanction	0	1975	\N	129	Action,Crime,Thriller	6.4	23950
tt0072951	movie	Escape to Witch Mountain	Escape to Witch Mountain	0	1975	\N	97	Adventure,Family,Fantasy	6.3	12039
tt0072962	movie	F for Fake	F for Fake	0	1973	\N	89	Documentary	7.7	19275
tt0072973	movie	Farewell, My Lovely	Farewell, My Lovely	0	1975	\N	95	Crime,Drama,Mystery	7.0	10449
tt0072976	movie	Fox and His Friends	Faustrecht der Freiheit	0	1975	\N	124	Crime,Drama,Romance	7.6	7343
tt0072979	movie	Female Trouble	Female Trouble	0	1974	\N	89	Comedy,Crime	7.1	11396
tt0073000	movie	The Pinchcliffe Grand Prix	Flåklypa Grand Prix	0	1975	\N	88	Animation,Comedy,Family	8.4	14890
tt0073012	movie	The Four Musketeers	The Four Musketeers	0	1974	\N	108	Action,Adventure,Romance	6.9	12493
tt0073018	movie	French Connection II	French Connection II	0	1975	\N	119	Action,Crime,Drama	6.7	22627
tt0073026	movie	Funny Lady	Funny Lady	0	1975	\N	136	Biography,Comedy,Drama	6.2	6182
tt0073036	movie	A Genius, Two Partners and a Dupe	Un genio, due compari, un pollo	0	1975	\N	126	Comedy,Western	6.2	6182
tt0073075	movie	The Great Waldo Pepper	The Great Waldo Pepper	0	1975	\N	107	Adventure,Drama	6.7	6988
tt0073076	movie	Grey Gardens	Grey Gardens	0	1975	\N	95	Comedy,Documentary,Drama	7.5	16292
tt0073092	movie	Hard Times	Hard Times	0	1975	\N	93	Crime,Drama,Sport	7.2	13128
tt0073113	movie	The Hindenburg	The Hindenburg	0	1975	\N	125	Adventure,Drama,History	6.3	6969
tt0073114	movie	The Story of Adele H	L'histoire d'Adèle H.	0	1975	\N	96	Biography,Drama,History	7.2	9566
tt0073152	movie	Kings of the Road	Im Lauf der Zeit	0	1976	\N	175	Drama	7.6	6947
tt0073155	movie	That Most Important Thing: Love	L'important c'est d'aimer	0	1975	\N	109	Drama,Romance	7.0	5047
tt0073195	movie	Jaws	Jaws	0	1975	\N	124	Adventure,Horror,Thriller	8.1	711652
tt0073198	movie	Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles	Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles	0	1975	\N	202	Drama	7.5	16520
tt0073240	movie	The Killer Elite	The Killer Elite	0	1975	\N	122	Action,Crime,Thriller	6.0	7877
tt0073312	movie	Love and Death	Love and Death	0	1975	\N	85	Comedy,War	7.6	42835
tt0073341	movie	The Man Who Would Be King	The Man Who Would Be King	0	1975	\N	129	Adventure,Drama,War	7.7	54290
tt0073373	movie	Terror of Mechagodzilla	Mekagojira no gyakushû	0	1975	\N	79	Action,Adventure,Family	6.1	6317
tt0073440	movie	Nashville	Nashville	0	1975	\N	160	Comedy,Drama,Music	7.6	30313
tt0073453	movie	Night Moves	Night Moves	0	1975	\N	100	Crime,Drama,Mystery	7.1	20196
tt0073486	movie	One Flew Over the Cuckoo's Nest	One Flew Over the Cuckoo's Nest	0	1975	\N	133	Drama	8.7	1129005
tt0073540	movie	Picnic at Hanging Rock	Picnic at Hanging Rock	0	1975	\N	115	Drama,Mystery	7.4	44193
tt0073580	movie	The Passenger	Professione: reporter	0	1975	\N	126	Drama,Thriller	7.4	28006
tt0073582	movie	Deep Red	Profondo rosso	0	1975	\N	127	Horror,Mystery,Thriller	7.5	45801
tt0073600	movie	Race with the Devil	Race with the Devil	0	1975	\N	88	Action,Drama,Horror	6.6	7953
tt0073629	movie	The Rocky Horror Picture Show	The Rocky Horror Picture Show	0	1975	\N	100	Comedy,Horror,Musical	7.4	176762
tt0073631	movie	Rollerball	Rollerball	0	1975	\N	125	Action,Sci-Fi,Sport	6.5	31268
tt0073636	movie	Rooster Cogburn	Rooster Cogburn	0	1975	\N	108	Adventure,Drama,Western	6.8	14026
tt0073692	movie	Shampoo	Shampoo	0	1975	\N	110	Comedy,Drama	6.4	15290
tt0073705	movie	Shivers	Shivers	0	1975	\N	87	Horror,Sci-Fi	6.3	25132
tt0073707	movie	Sholay	Sholay	0	1975	\N	162	Action,Adventure,Comedy	8.1	61249
tt0073747	movie	The Stepford Wives	The Stepford Wives	0	1975	\N	115	Horror,Mystery,Sci-Fi	6.9	20932
tt0073756	movie	The Street Fighter	Gekitotsu! Satsujin ken	0	1974	\N	91	Action,Crime,Thriller	6.9	5981
tt0073766	movie	The Sunshine Boys	The Sunshine Boys	0	1975	\N	111	Comedy	7.1	7095
tt0073802	movie	Three Days of the Condor	Three Days of the Condor	0	1975	\N	117	Crime,Mystery,Thriller	7.4	66715
tt0073812	movie	Tommy	Tommy	0	1975	\N	111	Drama,Musical	6.6	23849
tt0073817	movie	Swept Away	Travolti da un insolito destino nell'azzurro mare d'agosto	0	1974	\N	114	Adventure,Comedy,Drama	7.5	7239
tt0073858	movie	The Lost Honor of Katharina Blum	Die verlorene Ehre der Katharina Blum	0	1975	\N	106	Crime,Drama	7.3	5206
tt0073864	movie	The Old Gun	Le vieux fusil	0	1975	\N	103	Drama,Thriller,War	7.5	5248
tt0073906	movie	The Wind and the Lion	The Wind and the Lion	0	1975	\N	119	Action,Adventure,Drama	6.8	10794
tt0073918	movie	The Yakuza	The Yakuza	0	1974	\N	112	Action,Crime,Drama	7.2	11201
tt0074084	movie	1900	Novecento	0	1976	\N	317	Drama,History	7.6	28478
tt0074102	movie	In the Realm of the Senses	Ai no korîda	0	1976	\N	109	Drama,Romance	6.6	24358
tt0074103	movie	The Wing or The Thigh?	L'aile ou la cuisse	0	1976	\N	104	Comedy	7.2	13177
tt0074119	movie	All the President's Men	All the President's Men	0	1976	\N	138	Drama,History,Thriller	7.9	132401
tt0074147	movie	Face to Face	Ansikte mot ansikte	0	1976	\N	114	Drama,Fantasy	7.5	6481
tt0074152	movie	Small Change	L'argent de poche	0	1976	\N	104	Comedy,Drama	7.6	6776
tt0074156	movie	Assault on Precinct 13	Assault on Precinct 13	0	1976	\N	91	Action,Crime,Thriller	7.3	59188
tt0074174	movie	The Bad News Bears	The Bad News Bears	0	1976	\N	102	Comedy,Drama,Family	7.3	26647
tt0074235	movie	Bound for Glory	Bound for Glory	0	1976	\N	147	Biography,Drama,Music	7.2	5885
tt0074252	movie	Ugly, Dirty and Bad	Brutti, sporchi e cattivi	0	1976	\N	115	Comedy,Drama	7.7	9549
tt0074254	movie	Buffalo Bill and the Indians, or Sitting Bull's History Lesson	Buffalo Bill and the Indians or Sitting Bull's History Lesson	0	1976	\N	123	Comedy,Drama,Western	6.1	5639
tt0074256	movie	Bugsy Malone	Bugsy Malone	0	1976	\N	93	Comedy,Crime,Family	6.8	20393
tt0074258	movie	Burnt Offerings	Burnt Offerings	0	1976	\N	116	Horror,Mystery,Thriller	6.4	14577
tt0074281	movie	Car Wash	Car Wash	0	1976	\N	97	Comedy,Drama,Romance	6.2	8840
tt0074285	movie	Carrie	Carrie	0	1976	\N	98	Horror,Mystery	7.4	220765
tt0074287	movie	The House with Laughing Windows	La casa dalle finestre che ridono	0	1976	\N	110	Horror,Mystery,Thriller	7.0	6574
tt0074291	movie	Casanova	Il Casanova di Federico Fellini	0	1976	\N	155	Biography,Drama,History	7.0	9213
tt0074292	movie	The Cassandra Crossing	The Cassandra Crossing	0	1976	\N	129	Drama,Thriller	6.3	10691
tt0074360	movie	Cría Cuervos	Cría cuervos	0	1976	\N	105	Drama	7.9	11972
tt0074442	movie	Crime Busters	I due superpiedi quasi piatti	0	1977	\N	98	Action,Adventure,Comedy	7.1	13731
tt0074452	movie	The Eagle Has Landed	The Eagle Has Landed	0	1976	\N	123	Adventure,Drama,Thriller	6.9	26184
tt0074483	movie	The Enforcer	The Enforcer	0	1976	\N	96	Action,Crime,Thriller	6.7	51809
tt0074486	movie	Eraserhead	Eraserhead	0	1977	\N	89	Fantasy,Horror	7.3	139027
tt0074512	movie	Family Plot	Family Plot	0	1976	\N	120	Comedy,Crime,Drama	6.8	26355
tt0074554	movie	The Front	The Front	0	1976	\N	95	Drama	7.3	10063
tt0074605	movie	Harlan County U.S.A.	Harlan County U.S.A.	0	1976	\N	103	Documentary	8.2	7129
tt0074626	movie	Heart of Glass	Herz aus Glas	0	1976	\N	94	Drama	6.8	6974
tt0074695	movie	Cross of Iron	Cross of Iron	0	1977	\N	119	Drama,War	7.4	30779
tt0074720	movie	The Toy	Le jouet	0	1976	\N	95	Comedy,Drama	7.4	6915
tt0074740	movie	Keoma	Keoma	0	1976	\N	105	Drama,Western	7.0	6592
tt0074749	movie	The Killing of a Chinese Bookie	The Killing of a Chinese Bookie	0	1976	\N	135	Crime,Drama,Thriller	7.2	15800
tt0074751	movie	King Kong	King Kong	0	1976	\N	134	Adventure,Horror	6.0	37430
tt0074777	movie	The Last Tycoon	The Last Tycoon	0	1976	\N	123	Drama,Romance	6.2	10095
tt0074806	movie	The Little Girl Who Lives Down the Lane	The Little Girl Who Lives Down the Lane	0	1976	\N	91	Drama,Horror,Mystery	7.0	19229
tt0074811	movie	The Tenant	Le locataire	0	1976	\N	126	Drama,Thriller	7.5	50119
tt0074812	movie	Logan's Run	Logan's Run	0	1976	\N	119	Action,Adventure,Sci-Fi	6.8	64090
tt0074851	movie	The Man Who Fell to Earth	The Man Who Fell to Earth	0	1976	\N	139	Drama,Sci-Fi	6.6	30366
tt0074857	movie	Man on the Roof	Mannen på taket	0	1976	\N	112	Action,Crime,Drama	7.2	5516
tt0074860	movie	Marathon Man	Marathon Man	0	1976	\N	125	Crime,Drama,Thriller	7.4	73661
tt0074896	movie	The Message	The Message	0	1976	\N	177	Biography,Drama,History	8.1	52983
tt0074899	movie	Midway	Midway	0	1976	\N	132	Action,Drama,History	6.8	22663
